sofifa_id,wage_eur,preferred_foot,player_positions,Skill,Value
243021,2000,Right,CM,skill_long_passing,64
243021,2000,Right,CM,skill_ball_control,61
244563,1000,Right,CM,skill_moves,2
244563,1000,Right,CM,skill_dribbling,61
244563,1000,Right,CM,skill_curve,61
244563,1000,Right,CM,skill_fk_accuracy,61
244563,1000,Right,CM,skill_long_passing,61
244563,1000,Right,CM,skill_ball_control,60
245334,2000,Right,CM,skill_moves,3
245334,2000,Right,CM,skill_dribbling,62
245334,2000,Right,CM,skill_curve,64
245334,2000,Right,CM,skill_fk_accuracy,53
245334,2000,Right,CM,skill_long_passing,59
245334,2000,Right,CM,skill_ball_control,67
246121,6000,Right,CM,skill_moves,2
246121,6000,Right,CM,skill_dribbling,61
246121,6000,Right,CM,skill_curve,49
246121,6000,Right,CM,skill_fk_accuracy,48
246121,6000,Right,CM,skill_long_passing,63
246121,6000,Right,CM,skill_ball_control,61
246278,2000,Right,CM,skill_moves,2
246278,2000,Right,CM,skill_dribbling,56
246278,2000,Right,CM,skill_curve,42
246278,2000,Right,CM,skill_fk_accuracy,47
246278,2000,Right,CM,skill_long_passing,62
246278,2000,Right,CM,skill_ball_control,58
248114,2000,Left,CM,skill_moves,3
248114,2000,Left,CM,skill_dribbling,64
248114,2000,Left,CM,skill_curve,68
248114,2000,Left,CM,skill_fk_accuracy,62
248114,2000,Left,CM,skill_long_passing,57
248114,2000,Left,CM,skill_ball_control,65
248371,2000,Right,CM,skill_moves,3
248371,2000,Right,CM,skill_dribbling,62
248371,2000,Right,CM,skill_curve,45
248371,2000,Right,CM,skill_fk_accuracy,35
248371,2000,Right,CM,skill_long_passing,63
248371,2000,Right,CM,skill_ball_control,64
248852,3000,Left,RM,skill_moves,2
248852,3000,Left,RM,skill_dribbling,65
248852,3000,Left,RM,skill_curve,46
248852,3000,Left,RM,skill_fk_accuracy,37
248852,3000,Left,RM,skill_long_passing,58
248852,3000,Left,RM,skill_ball_control,66
251201,500,Right,CM,skill_moves,2
251201,500,Right,CM,skill_dribbling,64
251201,500,Right,CM,skill_curve,61
251201,500,Right,CM,skill_fk_accuracy,63
251201,500,Right,CM,skill_long_passing,66
251201,500,Right,CM,skill_ball_control,69
251352,1000,Left,LM,skill_moves,2
251352,1000,Left,LM,skill_dribbling,62
251352,1000,Left,LM,skill_curve,60
251352,1000,Left,LM,skill_fk_accuracy,42
251352,1000,Left,LM,skill_long_passing,49
251352,1000,Left,LM,skill_ball_control,55
251856,1000,Right,CM,skill_moves,2
251856,1000,Right,CM,skill_dribbling,67
251856,1000,Right,CM,skill_curve,61
251856,1000,Right,CM,skill_fk_accuracy,40
251856,1000,Right,CM,skill_long_passing,63
251856,1000,Right,CM,skill_ball_control,66
252148,800,Right,CM,skill_moves,3
252148,800,Right,CM,skill_dribbling,63
252148,800,Right,CM,skill_curve,55
252148,800,Right,CM,skill_fk_accuracy,48
252148,800,Right,CM,skill_long_passing,59
252148,800,Right,CM,skill_ball_control,65
252260,1000,Right,RM,skill_moves,2
252260,1000,Right,RM,skill_dribbling,61
252260,1000,Right,RM,skill_curve,39
252260,1000,Right,RM,skill_fk_accuracy,35
252260,1000,Right,RM,skill_long_passing,56
252260,1000,Right,RM,skill_ball_control,57
252975,2000,Right,CM,skill_moves,2
252975,2000,Right,CM,skill_dribbling,62
252975,2000,Right,CM,skill_curve,52
252975,2000,Right,CM,skill_fk_accuracy,47
252975,2000,Right,CM,skill_long_passing,69
252975,2000,Right,CM,skill_ball_control,64
253235,500,Right,CM,skill_moves,2
253235,500,Right,CM,skill_dribbling,60
253235,500,Right,CM,skill_curve,33
253235,500,Right,CM,skill_fk_accuracy,34
253235,500,Right,CM,skill_long_passing,57
253235,500,Right,CM,skill_ball_control,65
253828,500,Right,CM,skill_moves,3
253828,500,Right,CM,skill_dribbling,62
253828,500,Right,CM,skill_curve,51
253828,500,Right,CM,skill_fk_accuracy,57
253828,500,Right,CM,skill_long_passing,61
253828,500,Right,CM,skill_ball_control,64
253898,1000,Right,RM,skill_moves,2
253898,1000,Right,RM,skill_dribbling,62
253898,1000,Right,RM,skill_curve,50
253898,1000,Right,RM,skill_fk_accuracy,42
253898,1000,Right,RM,skill_long_passing,54
253898,1000,Right,RM,skill_ball_control,61
254188,500,Right,CM,skill_moves,2
254188,500,Right,CM,skill_dribbling,56
254188,500,Right,CM,skill_curve,38
254188,500,Right,CM,skill_fk_accuracy,36
254188,500,Right,CM,skill_long_passing,62
254188,500,Right,CM,skill_ball_control,58
254694,1000,Right,CM,skill_moves,3
254694,1000,Right,CM,skill_dribbling,64
254694,1000,Right,CM,skill_curve,34
254694,1000,Right,CM,skill_fk_accuracy,33
254694,1000,Right,CM,skill_long_passing,60
254694,1000,Right,CM,skill_ball_control,64
254992,1000,Right,LM,skill_moves,2
254992,1000,Right,LM,skill_dribbling,65
254992,1000,Right,LM,skill_curve,60
254992,1000,Right,LM,skill_fk_accuracy,51
254992,1000,Right,LM,skill_long_passing,52
254992,1000,Right,LM,skill_ball_control,65
255305,1000,Right,LM,skill_moves,3
255305,1000,Right,LM,skill_dribbling,62
255305,1000,Right,LM,skill_curve,57
255305,1000,Right,LM,skill_fk_accuracy,55
255305,1000,Right,LM,skill_long_passing,47
255305,1000,Right,LM,skill_ball_control,61
255394,1000,Right,CM,skill_moves,2
255394,1000,Right,CM,skill_dribbling,60
255394,1000,Right,CM,skill_curve,43
255394,1000,Right,CM,skill_fk_accuracy,42
255394,1000,Right,CM,skill_long_passing,62
255394,1000,Right,CM,skill_ball_control,60
256442,1000,Right,CM,skill_moves,2
256442,1000,Right,CM,skill_dribbling,63
256442,1000,Right,CM,skill_curve,42
256442,1000,Right,CM,skill_fk_accuracy,35
256442,1000,Right,CM,skill_long_passing,61
256442,1000,Right,CM,skill_ball_control,62
257112,2000,Left,LM,skill_moves,3
257112,2000,Left,LM,skill_dribbling,72
257112,2000,Left,LM,skill_curve,58
257112,2000,Left,LM,skill_fk_accuracy,36
257112,2000,Left,LM,skill_long_passing,39
257112,2000,Left,LM,skill_ball_control,66
257707,6000,Right,CM,skill_moves,2
257707,6000,Right,CM,skill_dribbling,60
257707,6000,Right,CM,skill_curve,55
257707,6000,Right,CM,skill_fk_accuracy,50
257707,6000,Right,CM,skill_long_passing,67
257707,6000,Right,CM,skill_ball_control,60
257871,2000,Right,CM,skill_moves,2
257871,2000,Right,CM,skill_dribbling,67
257871,2000,Right,CM,skill_curve,62
257871,2000,Right,CM,skill_fk_accuracy,52
257871,2000,Right,CM,skill_long_passing,69
257871,2000,Right,CM,skill_ball_control,66
258102,1000,Right,CM,skill_moves,3
258102,1000,Right,CM,skill_dribbling,63
258102,1000,Right,CM,skill_curve,53
258102,1000,Right,CM,skill_fk_accuracy,52
258102,1000,Right,CM,skill_long_passing,59
258102,1000,Right,CM,skill_ball_control,62
258303,600,Right,RM,skill_moves,2
258303,600,Right,RM,skill_dribbling,59
258303,600,Right,RM,skill_curve,54
258303,600,Right,RM,skill_fk_accuracy,42
258303,600,Right,RM,skill_long_passing,47
258303,600,Right,RM,skill_ball_control,62
258355,800,Right,CM,skill_moves,2
258355,800,Right,CM,skill_dribbling,61
258355,800,Right,CM,skill_curve,50
258355,800,Right,CM,skill_fk_accuracy,47
258355,800,Right,CM,skill_long_passing,60
258355,800,Right,CM,skill_ball_control,62
258533,3000,Right,LM,skill_moves,2
258533,3000,Right,LM,skill_dribbling,62
258533,3000,Right,LM,skill_curve,53
258533,3000,Right,LM,skill_fk_accuracy,35
258533,3000,Right,LM,skill_long_passing,60
258533,3000,Right,LM,skill_ball_control,60
258787,500,Right,CM,skill_moves,2
258787,500,Right,CM,skill_dribbling,56
258787,500,Right,CM,skill_curve,40
258787,500,Right,CM,skill_fk_accuracy,36
258787,500,Right,CM,skill_long_passing,63
258787,500,Right,CM,skill_ball_control,57
259531,2000,Right,CM,skill_moves,2
259531,2000,Right,CM,skill_dribbling,57
259531,2000,Right,CM,skill_curve,49
259531,2000,Right,CM,skill_fk_accuracy,47
259531,2000,Right,CM,skill_long_passing,62
259531,2000,Right,CM,skill_ball_control,68
259970,500,Right,CM,skill_moves,3
259970,500,Right,CM,skill_dribbling,64
259970,500,Right,CM,skill_curve,46
259970,500,Right,CM,skill_fk_accuracy,42
259970,500,Right,CM,skill_long_passing,63
259970,500,Right,CM,skill_ball_control,66
260014,2000,Right,CM,skill_moves,2
260014,2000,Right,CM,skill_dribbling,60
260014,2000,Right,CM,skill_curve,49
260014,2000,Right,CM,skill_fk_accuracy,50
260014,2000,Right,CM,skill_long_passing,64
260014,2000,Right,CM,skill_ball_control,65
260433,2000,Left,LM,skill_moves,2
260433,2000,Left,LM,skill_dribbling,70
260433,2000,Left,LM,skill_curve,55
260433,2000,Left,LM,skill_fk_accuracy,60
260433,2000,Left,LM,skill_long_passing,54
260433,2000,Left,LM,skill_ball_control,68
260990,700,Left,CM,skill_moves,3
260990,700,Left,CM,skill_dribbling,65
260990,700,Left,CM,skill_curve,55
260990,700,Left,CM,skill_fk_accuracy,47
260990,700,Left,CM,skill_long_passing,65
260990,700,Left,CM,skill_ball_control,67
261380,500,Right,CM,skill_moves,3
261380,500,Right,CM,skill_dribbling,59
261380,500,Right,CM,skill_curve,48
261380,500,Right,CM,skill_fk_accuracy,45
261380,500,Right,CM,skill_long_passing,62
261380,500,Right,CM,skill_ball_control,63
261483,500,Left,LM,skill_moves,3
261483,500,Left,LM,skill_dribbling,60
261483,500,Left,LM,skill_curve,40
261483,500,Left,LM,skill_fk_accuracy,33
261483,500,Left,LM,skill_long_passing,60
261483,500,Left,LM,skill_ball_control,58
261691,2000,Left,CM,skill_moves,2
261691,2000,Left,CM,skill_dribbling,63
261691,2000,Left,CM,skill_curve,53
261691,2000,Left,CM,skill_fk_accuracy,49
261691,2000,Left,CM,skill_long_passing,65
261691,2000,Left,CM,skill_ball_control,64
262171,4000,Right,CM,skill_moves,2
262171,4000,Right,CM,skill_dribbling,60
262171,4000,Right,CM,skill_curve,41
262171,4000,Right,CM,skill_fk_accuracy,46
262171,4000,Right,CM,skill_long_passing,67
262171,4000,Right,CM,skill_ball_control,65
262347,1000,Left,CM,skill_moves,2
262347,1000,Left,CM,skill_dribbling,60
262347,1000,Left,CM,skill_curve,37
262347,1000,Left,CM,skill_fk_accuracy,41
262347,1000,Left,CM,skill_long_passing,61
262347,1000,Left,CM,skill_ball_control,63
262548,800,Right,LM,skill_moves,2
262548,800,Right,LM,skill_dribbling,62
262548,800,Right,LM,skill_curve,56
262548,800,Right,LM,skill_fk_accuracy,44
262548,800,Right,LM,skill_long_passing,59
262548,800,Right,LM,skill_ball_control,60
262772,500,Left,LM,skill_moves,2
262772,500,Left,LM,skill_dribbling,61
262772,500,Left,LM,skill_curve,48
262772,500,Left,LM,skill_fk_accuracy,45
262772,500,Left,LM,skill_long_passing,48
262772,500,Left,LM,skill_ball_control,60
263279,700,Right,RM,skill_moves,2
263279,700,Right,RM,skill_dribbling,66
263279,700,Right,RM,skill_curve,57
263279,700,Right,RM,skill_fk_accuracy,46
263279,700,Right,RM,skill_long_passing,57
263279,700,Right,RM,skill_ball_control,63
263718,2000,Right,CM,skill_moves,2
263718,2000,Right,CM,skill_dribbling,66
263718,2000,Right,CM,skill_curve,51
263718,2000,Right,CM,skill_fk_accuracy,42
263718,2000,Right,CM,skill_long_passing,69
263718,2000,Right,CM,skill_ball_control,69
165441,2000,Right,CM,skill_moves,2
165441,2000,Right,CM,skill_dribbling,54
165441,2000,Right,CM,skill_curve,44
165441,2000,Right,CM,skill_fk_accuracy,43
165441,2000,Right,CM,skill_long_passing,60
165441,2000,Right,CM,skill_ball_control,58
171620,550,Left,CM,skill_moves,2
171620,550,Left,CM,skill_dribbling,56
171620,550,Left,CM,skill_curve,62
171620,550,Left,CM,skill_fk_accuracy,64
171620,550,Left,CM,skill_long_passing,61
171620,550,Left,CM,skill_ball_control,59
207886,2000,Right,CM,skill_moves,2
207886,2000,Right,CM,skill_dribbling,65
207886,2000,Right,CM,skill_curve,43
207886,2000,Right,CM,skill_fk_accuracy,45
207886,2000,Right,CM,skill_long_passing,56
207886,2000,Right,CM,skill_ball_control,65
213696,3000,Right,CM,skill_moves,3
213696,3000,Right,CM,skill_dribbling,64
213696,3000,Right,CM,skill_curve,48
213696,3000,Right,CM,skill_fk_accuracy,34
213696,3000,Right,CM,skill_long_passing,60
213696,3000,Right,CM,skill_ball_control,62
214666,2000,Right,CM,skill_moves,2
214666,2000,Right,CM,skill_dribbling,61
214666,2000,Right,CM,skill_curve,54
214666,2000,Right,CM,skill_fk_accuracy,43
214666,2000,Right,CM,skill_long_passing,59
214666,2000,Right,CM,skill_ball_control,64
216111,2000,Right,CM,skill_moves,2
216111,2000,Right,CM,skill_dribbling,60
216111,2000,Right,CM,skill_curve,59
216111,2000,Right,CM,skill_fk_accuracy,44
216111,2000,Right,CM,skill_long_passing,60
216111,2000,Right,CM,skill_ball_control,60
229263,750,Left,CM,skill_moves,3
229263,750,Left,CM,skill_dribbling,66
229263,750,Left,CM,skill_curve,63
229263,750,Left,CM,skill_fk_accuracy,59
229263,750,Left,CM,skill_long_passing,61
229263,750,Left,CM,skill_ball_control,64
229718,600,Right,CM,skill_moves,3
229718,600,Right,CM,skill_dribbling,62
229718,600,Right,CM,skill_curve,67
229718,600,Right,CM,skill_fk_accuracy,70
229718,600,Right,CM,skill_long_passing,61
229718,600,Right,CM,skill_ball_control,61
231923,2000,Right,CM,skill_moves,3
231923,2000,Right,CM,skill_dribbling,65
231923,2000,Right,CM,skill_curve,59
231923,2000,Right,CM,skill_fk_accuracy,54
231923,2000,Right,CM,skill_long_passing,57
231923,2000,Right,CM,skill_ball_control,66
233440,2000,Right,RM,skill_moves,2
233440,2000,Right,RM,skill_dribbling,58
233440,2000,Right,RM,skill_curve,34
233440,2000,Right,RM,skill_fk_accuracy,45
233440,2000,Right,RM,skill_long_passing,60
233440,2000,Right,RM,skill_ball_control,57
233506,750,Right,RM,skill_moves,3
233506,750,Right,RM,skill_dribbling,60
233506,750,Right,RM,skill_curve,48
233506,750,Right,RM,skill_fk_accuracy,36
233506,750,Right,RM,skill_long_passing,41
233506,750,Right,RM,skill_ball_control,62
234099,5000,Right,LM,skill_moves,2
234099,5000,Right,LM,skill_dribbling,61
234099,5000,Right,LM,skill_curve,54
234099,5000,Right,LM,skill_fk_accuracy,56
234099,5000,Right,LM,skill_long_passing,43
234099,5000,Right,LM,skill_ball_control,59
236818,1000,Left,CM,skill_moves,2
236818,1000,Left,CM,skill_dribbling,61
236818,1000,Left,CM,skill_curve,46
236818,1000,Left,CM,skill_fk_accuracy,36
236818,1000,Left,CM,skill_long_passing,60
236818,1000,Left,CM,skill_ball_control,62
237842,500,Right,CM,skill_moves,2
237842,500,Right,CM,skill_dribbling,62
237842,500,Right,CM,skill_curve,56
237842,500,Right,CM,skill_fk_accuracy,52
237842,500,Right,CM,skill_long_passing,60
237842,500,Right,CM,skill_ball_control,62
238061,500,Right,CM,skill_moves,2
238061,500,Right,CM,skill_dribbling,62
238061,500,Right,CM,skill_curve,52
238061,500,Right,CM,skill_fk_accuracy,45
238061,500,Right,CM,skill_long_passing,62
238061,500,Right,CM,skill_ball_control,63
239906,2000,Right,CM,skill_moves,2
239906,2000,Right,CM,skill_dribbling,58
239906,2000,Right,CM,skill_curve,46
239906,2000,Right,CM,skill_fk_accuracy,35
239906,2000,Right,CM,skill_long_passing,61
239906,2000,Right,CM,skill_ball_control,60
241558,600,Left,LM,skill_moves,2
241558,600,Left,LM,skill_dribbling,58
241558,600,Left,LM,skill_curve,45
241558,600,Left,LM,skill_fk_accuracy,39
241558,600,Left,LM,skill_long_passing,48
241558,600,Left,LM,skill_ball_control,67
242062,1000,Right,CM,skill_moves,2
242062,1000,Right,CM,skill_dribbling,64
242062,1000,Right,CM,skill_curve,50
242062,1000,Right,CM,skill_fk_accuracy,47
242062,1000,Right,CM,skill_long_passing,58
242062,1000,Right,CM,skill_ball_control,66
242984,2000,Right,RM,skill_moves,3
242984,2000,Right,RM,skill_dribbling,61
242984,2000,Right,RM,skill_curve,39
242984,2000,Right,RM,skill_fk_accuracy,41
242984,2000,Right,RM,skill_long_passing,44
242984,2000,Right,RM,skill_ball_control,60
243789,700,Right,LM,skill_moves,4
243789,700,Right,LM,skill_dribbling,62
243789,700,Right,LM,skill_curve,48
243789,700,Right,LM,skill_fk_accuracy,45
243789,700,Right,LM,skill_long_passing,40
243789,700,Right,LM,skill_ball_control,60
243898,3000,Right,CM,skill_moves,2
243898,3000,Right,CM,skill_dribbling,62
243898,3000,Right,CM,skill_curve,47
243898,3000,Right,CM,skill_fk_accuracy,43
243898,3000,Right,CM,skill_long_passing,61
243898,3000,Right,CM,skill_ball_control,61
245769,1000,Right,CM,skill_moves,2
245769,1000,Right,CM,skill_dribbling,57
245769,1000,Right,CM,skill_curve,56
245769,1000,Right,CM,skill_fk_accuracy,50
245769,1000,Right,CM,skill_long_passing,64
245769,1000,Right,CM,skill_ball_control,61
246180,2000,Right,CM,skill_moves,2
246180,2000,Right,CM,skill_dribbling,60
246180,2000,Right,CM,skill_curve,60
246180,2000,Right,CM,skill_fk_accuracy,58
246180,2000,Right,CM,skill_long_passing,62
246180,2000,Right,CM,skill_ball_control,60
246789,2000,Right,CM,skill_moves,2
246789,2000,Right,CM,skill_dribbling,61
246789,2000,Right,CM,skill_curve,49
246789,2000,Right,CM,skill_fk_accuracy,48
246789,2000,Right,CM,skill_long_passing,59
246789,2000,Right,CM,skill_ball_control,62
247063,500,Right,LM,skill_moves,3
247063,500,Right,LM,skill_dribbling,65
247063,500,Right,LM,skill_curve,48
247063,500,Right,LM,skill_fk_accuracy,43
247063,500,Right,LM,skill_long_passing,48
247063,500,Right,LM,skill_ball_control,63
250855,1000,Left,RM,skill_moves,2
250855,1000,Left,RM,skill_dribbling,62
250855,1000,Left,RM,skill_curve,47
250855,1000,Left,RM,skill_fk_accuracy,40
250855,1000,Left,RM,skill_long_passing,52
250855,1000,Left,RM,skill_ball_control,60
251049,1000,Right,LM,skill_moves,3
251049,1000,Right,LM,skill_dribbling,55
251049,1000,Right,LM,skill_curve,61
251049,1000,Right,LM,skill_fk_accuracy,34
251049,1000,Right,LM,skill_long_passing,51
251049,1000,Right,LM,skill_ball_control,58
251169,1000,Left,CM,skill_moves,2
251169,1000,Left,CM,skill_dribbling,57
251169,1000,Left,CM,skill_curve,43
251169,1000,Left,CM,skill_fk_accuracy,38
251169,1000,Left,CM,skill_long_passing,65
251169,1000,Left,CM,skill_ball_control,63
251306,2000,Right,CM,skill_moves,2
251306,2000,Right,CM,skill_dribbling,57
251306,2000,Right,CM,skill_curve,48
251306,2000,Right,CM,skill_fk_accuracy,58
251306,2000,Right,CM,skill_long_passing,61
251306,2000,Right,CM,skill_ball_control,62
251372,2000,Right,CM,skill_moves,2
251372,2000,Right,CM,skill_dribbling,61
251372,2000,Right,CM,skill_curve,57
251372,2000,Right,CM,skill_fk_accuracy,51
251372,2000,Right,CM,skill_long_passing,58
251372,2000,Right,CM,skill_ball_control,62
252459,900,Right,LM,skill_moves,3
252459,900,Right,LM,skill_dribbling,63
252459,900,Right,LM,skill_curve,44
252459,900,Right,LM,skill_fk_accuracy,44
252459,900,Right,LM,skill_long_passing,47
252459,900,Right,LM,skill_ball_control,59
252498,1000,Left,LM,skill_moves,2
252498,1000,Left,LM,skill_dribbling,59
252498,1000,Left,LM,skill_curve,47
252498,1000,Left,LM,skill_fk_accuracy,34
252498,1000,Left,LM,skill_long_passing,56
252498,1000,Left,LM,skill_ball_control,56
252959,4000,Right,LM,skill_moves,4
252959,4000,Right,LM,skill_dribbling,63
252959,4000,Right,LM,skill_curve,52
252959,4000,Right,LM,skill_fk_accuracy,36
252959,4000,Right,LM,skill_long_passing,47
252959,4000,Right,LM,skill_ball_control,60
254084,2000,Right,CM,skill_moves,2
254084,2000,Right,CM,skill_dribbling,60
254084,2000,Right,CM,skill_curve,55
254084,2000,Right,CM,skill_fk_accuracy,50
254084,2000,Right,CM,skill_long_passing,58
254084,2000,Right,CM,skill_ball_control,63
255092,2000,Right,CM,skill_moves,2
255092,2000,Right,CM,skill_dribbling,59
255092,2000,Right,CM,skill_curve,52
255092,2000,Right,CM,skill_fk_accuracy,55
255092,2000,Right,CM,skill_long_passing,65
255092,2000,Right,CM,skill_ball_control,65
256036,3000,Right,CM,skill_moves,3
256036,3000,Right,CM,skill_dribbling,64
256036,3000,Right,CM,skill_curve,48
256036,3000,Right,CM,skill_fk_accuracy,40
256036,3000,Right,CM,skill_long_passing,63
256036,3000,Right,CM,skill_ball_control,63
256088,500,Right,CM,skill_moves,2
256088,500,Right,CM,skill_dribbling,50
256088,500,Right,CM,skill_curve,37
256088,500,Right,CM,skill_fk_accuracy,39
256088,500,Right,CM,skill_long_passing,60
256088,500,Right,CM,skill_ball_control,60
256383,500,Right,LM,skill_moves,3
256383,500,Right,LM,skill_dribbling,63
256383,500,Right,LM,skill_curve,57
256383,500,Right,LM,skill_fk_accuracy,38
256383,500,Right,LM,skill_long_passing,44
256383,500,Right,LM,skill_ball_control,60
257042,700,Right,CM,skill_moves,2
257042,700,Right,CM,skill_dribbling,59
257042,700,Right,CM,skill_curve,55
257042,700,Right,CM,skill_fk_accuracy,49
257042,700,Right,CM,skill_long_passing,59
257042,700,Right,CM,skill_ball_control,65
257244,2000,Right,CM,skill_moves,2
257244,2000,Right,CM,skill_dribbling,65
257244,2000,Right,CM,skill_curve,61
257244,2000,Right,CM,skill_fk_accuracy,51
257244,2000,Right,CM,skill_long_passing,64
257244,2000,Right,CM,skill_ball_control,63
257259,1000,Right,CM,skill_moves,2
257259,1000,Right,CM,skill_dribbling,60
257259,1000,Right,CM,skill_curve,50
257259,1000,Right,CM,skill_fk_accuracy,44
257259,1000,Right,CM,skill_long_passing,59
257259,1000,Right,CM,skill_ball_control,63
257306,2000,Left,CM,skill_moves,2
257306,2000,Left,CM,skill_dribbling,58
257306,2000,Left,CM,skill_curve,47
257306,2000,Left,CM,skill_fk_accuracy,57
257306,2000,Left,CM,skill_long_passing,63
257306,2000,Left,CM,skill_ball_control,64
257426,3000,Left,CM,skill_moves,2
257426,3000,Left,CM,skill_dribbling,60
257426,3000,Left,CM,skill_curve,58
257426,3000,Left,CM,skill_fk_accuracy,43
257426,3000,Left,CM,skill_long_passing,60
257426,3000,Left,CM,skill_ball_control,62
257511,1000,Left,CM,skill_moves,3
257511,1000,Left,CM,skill_dribbling,65
257511,1000,Left,CM,skill_curve,49
257511,1000,Left,CM,skill_fk_accuracy,40
257511,1000,Left,CM,skill_long_passing,65
257511,1000,Left,CM,skill_ball_control,67
257927,5000,Right,CM,skill_moves,2
257927,5000,Right,CM,skill_dribbling,63
257927,5000,Right,CM,skill_curve,54
257927,5000,Right,CM,skill_fk_accuracy,47
257927,5000,Right,CM,skill_long_passing,68
257927,5000,Right,CM,skill_ball_control,60
258087,750,Left,LM,skill_moves,2
258087,750,Left,LM,skill_dribbling,63
258087,750,Left,LM,skill_curve,52
258087,750,Left,LM,skill_fk_accuracy,45
258087,750,Left,LM,skill_long_passing,50
258087,750,Left,LM,skill_ball_control,64
258612,800,Right,CM,skill_moves,2
258612,800,Right,CM,skill_dribbling,58
258612,800,Right,CM,skill_curve,46
258612,800,Right,CM,skill_fk_accuracy,42
258612,800,Right,CM,skill_long_passing,65
258612,800,Right,CM,skill_ball_control,64
258750,1000,Right,CM,skill_moves,2
258750,1000,Right,CM,skill_dribbling,62
258750,1000,Right,CM,skill_curve,56
258750,1000,Right,CM,skill_fk_accuracy,45
258750,1000,Right,CM,skill_long_passing,60
258750,1000,Right,CM,skill_ball_control,62
258977,1000,Right,LM,skill_moves,3
258977,1000,Right,LM,skill_dribbling,68
258977,1000,Right,LM,skill_curve,45
258977,1000,Right,LM,skill_fk_accuracy,36
258977,1000,Right,LM,skill_long_passing,50
258977,1000,Right,LM,skill_ball_control,64
259099,850,Right,RM,skill_moves,2
259099,850,Right,RM,skill_dribbling,66
259099,850,Right,RM,skill_curve,56
259099,850,Right,RM,skill_fk_accuracy,49
259099,850,Right,RM,skill_long_passing,49
259099,850,Right,RM,skill_ball_control,64
259598,2000,Right,CM,skill_moves,2
259598,2000,Right,CM,skill_dribbling,52
259598,2000,Right,CM,skill_curve,42
259598,2000,Right,CM,skill_fk_accuracy,47
259598,2000,Right,CM,skill_long_passing,60
259598,2000,Right,CM,skill_ball_control,63
259854,2000,Right,CM,skill_moves,2
259854,2000,Right,CM,skill_dribbling,63
259854,2000,Right,CM,skill_curve,47
259854,2000,Right,CM,skill_fk_accuracy,43
259854,2000,Right,CM,skill_long_passing,59
259854,2000,Right,CM,skill_ball_control,65
260133,500,Right,CM,skill_moves,2
260133,500,Right,CM,skill_dribbling,64
260133,500,Right,CM,skill_curve,60
260133,500,Right,CM,skill_fk_accuracy,55
260133,500,Right,CM,skill_long_passing,61
260133,500,Right,CM,skill_ball_control,65
260382,7000,Right,CM,skill_moves,2
260382,7000,Right,CM,skill_dribbling,61
260382,7000,Right,CM,skill_curve,40
260382,7000,Right,CM,skill_fk_accuracy,44
260382,7000,Right,CM,skill_long_passing,68
260382,7000,Right,CM,skill_ball_control,61
260419,2000,Right,LM,skill_moves,3
260419,2000,Right,LM,skill_dribbling,59
260419,2000,Right,LM,skill_curve,47
260419,2000,Right,LM,skill_fk_accuracy,41
260419,2000,Right,LM,skill_long_passing,51
260419,2000,Right,LM,skill_ball_control,66
261096,2000,Right,RM,skill_moves,3
261096,2000,Right,RM,skill_dribbling,66
261096,2000,Right,RM,skill_curve,47
261096,2000,Right,RM,skill_fk_accuracy,41
261096,2000,Right,RM,skill_long_passing,58
261096,2000,Right,RM,skill_ball_control,65
261183,500,Right,RM,skill_moves,2
261183,500,Right,RM,skill_dribbling,65
261183,500,Right,RM,skill_curve,58
261183,500,Right,RM,skill_fk_accuracy,49
261183,500,Right,RM,skill_long_passing,52
261183,500,Right,RM,skill_ball_control,65
261187,500,Right,CM,skill_moves,3
261187,500,Right,CM,skill_dribbling,61
261187,500,Right,CM,skill_curve,55
261187,500,Right,CM,skill_fk_accuracy,45
261187,500,Right,CM,skill_long_passing,61
261187,500,Right,CM,skill_ball_control,60
261503,500,Left,LM,skill_moves,2
261503,500,Left,LM,skill_dribbling,65
261503,500,Left,LM,skill_curve,47
261503,500,Left,LM,skill_fk_accuracy,45
261503,500,Left,LM,skill_long_passing,55
261503,500,Left,LM,skill_ball_control,58
261614,700,Right,RM,skill_moves,2
261614,700,Right,RM,skill_dribbling,65
261614,700,Right,RM,skill_curve,55
261614,700,Right,RM,skill_fk_accuracy,46
261614,700,Right,RM,skill_long_passing,55
261614,700,Right,RM,skill_ball_control,63
261682,500,Right,LM,skill_moves,2
261682,500,Right,LM,skill_dribbling,61
261682,500,Right,LM,skill_curve,32
261682,500,Right,LM,skill_fk_accuracy,39
261682,500,Right,LM,skill_long_passing,60
261682,500,Right,LM,skill_ball_control,55
261695,500,Right,CM,skill_moves,2
261695,500,Right,CM,skill_dribbling,63
261695,500,Right,CM,skill_curve,68
261695,500,Right,CM,skill_fk_accuracy,62
261695,500,Right,CM,skill_long_passing,64
261695,500,Right,CM,skill_ball_control,60
261826,600,Right,CM,skill_moves,2
261826,600,Right,CM,skill_dribbling,63
261826,600,Right,CM,skill_curve,31
261826,600,Right,CM,skill_fk_accuracy,34
261826,600,Right,CM,skill_long_passing,61
261826,600,Right,CM,skill_ball_control,60
262307,1000,Left,CM,skill_moves,2
262307,1000,Left,CM,skill_dribbling,61
262307,1000,Left,CM,skill_curve,68
262307,1000,Left,CM,skill_fk_accuracy,66
262307,1000,Left,CM,skill_long_passing,59
262307,1000,Left,CM,skill_ball_control,66
